0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
0.05,0.9,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
0.1,1.8,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004,0.0,0.0
0.15000000000000002,2.7,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0
0.2,3.6,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
0.25,4.5,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.0
0.30000000000000004,5.4,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7000000000000001,0.0,0.0
0.35000000000000003,6.300000000000001,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0
0.4,7.200000000000001,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0
0.45,8.100000000000001,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.5,9.000000000000002,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0
0.55,9.900000000000002,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2000000000000002,0.0,0.0
0.6000000000000001,10.800000000000002,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0
0.65,11.700000000000003,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0
0.7000000000000001,12.600000000000003,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0
0.75,13.500000000000004,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0
0.8,14.400000000000004,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7000000000000002,0.0,0.0
0.8500000000000001,15.300000000000004,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0
0.9,16.200000000000003,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,0.0
0.9500000000000001,17.1,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1.0,18.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0
1.05,18.9,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0
1.1,19.799999999999997,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3000000000000003,0.0,0.0
1.1500000000000001,20.699999999999996,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4000000000000004,0.0,0.0
1.2000000000000002,21.599999999999994,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0
1.25,22.499999999999993,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.0,0.0
1.3,23.39999999999999,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.0,0.0
1.35,24.29999999999999,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8000000000000003,0.0,0.0
1.4000000000000001,25.19999999999999,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9000000000000004,0.0,0.0
1.4500000000000002,26.099999999999987,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
1.5,26.999999999999986,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,0.0,0.0
1.55,27.899999999999984,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0
1.6,28.799999999999983,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3000000000000003,0.0,0.0
1.6500000000000001,29.69999999999998,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4000000000000004,0.0,0.0
1.7000000000000002,30.59999999999998,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0
1.75,31.49999999999998,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.0,0.0
1.8,32.39999999999998,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,0.0,0.0
1.85,33.299999999999976,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,0.0,0.0
1.9000000000000001,34.199999999999974,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,0.0,0.0
1.9500000000000002,35.09999999999997,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
2.0,35.99999999999997,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1000000000000005,0.0,0.0
2.0500000000000003,36.89999999999997,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,0.0,0.0
2.1,37.79999999999997,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,0.0,0.0
2.15,38.69999999999997,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0
2.2,39.599999999999966,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0
2.25,40.499999999999964,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6000000000000005,0.0,0.0
2.3000000000000003,41.39999999999996,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,0.0,0.0
2.35,42.29999999999996,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.800000000000002,0.0,0.0
2.4000000000000004,43.19999999999996,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,0.0,0.0
2.45,44.09999999999996,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
2.5,44.99999999999996,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1000000000000005,0.0,0.0
2.5500000000000003,45.899999999999956,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,0.0,0.0
2.6,46.799999999999955,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.300000000000002,0.0,0.0
2.6500000000000004,47.69999999999995,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,0.0,0.0
2.7,48.59999999999995,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0
2.75,49.49999999999995,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6000000000000005,0.0,0.0
2.8000000000000003,50.39999999999995,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,0.0,0.0
2.85,51.29999999999995,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.800000000000002,0.0,0.0
2.9000000000000004,52.199999999999946,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9,0.0,0.0
2.95,53.099999999999945,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
3.0,53.99999999999994,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1000000000000005,0.0,0.0
3.0500000000000003,54.89999999999994,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,0.0,0.0
3.1,55.79999999999994,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.300000000000002,0.0,0.0
3.1500000000000004,56.69999999999994,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,0.0,0.0
3.2,57.59999999999994,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0,0.0
3.25,58.499999999999936,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6000000000000005,0.0,0.0
3.3000000000000003,59.399999999999935,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0.0,0.0
3.35,60.29999999999993,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.800000000000002,0.0,0.0
3.4000000000000004,61.19999999999993,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,0.0,0.0
3.45,62.09999999999993,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
3.5,62.99999999999993,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1000000000000005,0.0,0.0
3.5500000000000003,63.89999999999993,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,0.0,0.0
3.6,64.79999999999993,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.300000000000002,0.0,0.0
3.6500000000000004,65.69999999999993,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,0.0,0.0
3.7,66.59999999999994,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0
3.75,67.49999999999994,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,0.0,0.0
3.8000000000000003,68.39999999999995,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,0.0,0.0
3.85,69.29999999999995,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.800000000000002,0.0,0.0
3.9000000000000004,70.19999999999996,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9,0.0,0.0
3.95,71.09999999999997,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0
4.0,71.99999999999997,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1,0.0,0.0
4.05,72.89999999999998,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.200000000000001,0.0,0.0
4.1000000000000005,73.79999999999998,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,0.0,0.0
4.15,74.69999999999999,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,0.0,0.0
4.2,75.6,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0
4.25,76.5,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,0.0,0.0
4.3,77.4,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.700000000000001,0.0,0.0
4.3500000000000005,78.30000000000001,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8,0.0,0.0
4.4,79.20000000000002,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9,0.0,0.0
4.45,80.10000000000002,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0
4.5,81.00000000000003,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1,0.0,0.0
4.55,81.90000000000003,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2,0.0,0.0
4.6000000000000005,82.80000000000004,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3,0.0,0.0
4.65,83.70000000000005,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4,0.0,0.0
4.7,84.60000000000005,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,0.0,0.0
4.75,85.50000000000006,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,0.0,0.0
4.800000000000001,86.40000000000006,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7,0.0,0.0
4.8500000000000005,87.30000000000007,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8,0.0,0.0
4.9,88.20000000000007,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,0.0,0.0
4.95,89.10000000000008,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
5.0,90.00000000000009,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1,0.0,0.0
5.050000000000001,90.90000000000009,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2,0.0,0.0
5.1000000000000005,91.8000000000001,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.3,0.0,0.0
5.15,92.7000000000001,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4,0.0,0.0
5.2,93.60000000000011,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,0.0,0.0
5.25,94.50000000000011,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.6,0.0,0.0
5.300000000000001,95.40000000000012,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.7,0.0,0.0
5.3500000000000005,96.30000000000013,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8,0.0,0.0
5.4,97.20000000000013,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9,0.0,0.0
